时间(s)	加速度(m/s^2)
6956.3600	6.64991690e-08
6956.3700	3.28091690e-08
6956.3800	-1.34672684e-09
6956.3900	-3.68004722e-08
6956.4000	-5.32103510e-08
6956.4100	-3.81979074e-08
6956.4200	-1.06137497e-08
6956.4300	3.00256271e-08
6956.4400	4.68427829e-08
6956.4500	4.80266341e-08
6956.4600	1.90672559e-08
6956.4700	-2.17907405e-08
6956.4800	-4.34536266e-08
6956.4900	-6.11902521e-08
6956.5000	-2.83402267e-08
6956.5100	7.59523765e-09
6956.5200	4.43684318e-08
6956.5300	7.18650428e-08
6956.5400	5.40096071e-08
6956.5500	2.73938449e-08
6956.5600	-2.14146976e-08
6956.5700	-5.73950424e-08
6956.5800	-7.38276925e-08
6956.5900	-6.78788514e-08
6956.6000	-4.03775004e-08
6956.6100	-1.35610532e-08
6956.6200	1.28403015e-08
6956.6300	1.78171710e-08
6956.6400	1.51032165e-08
6956.6500	5.37242422e-09
6956.6600	-5.60580172e-09
6956.6700	-6.21825607e-10
6956.6800	5.55791894e-09
6956.6900	1.87177580e-08
6956.7000	2.91582817e-08
6956.7100	2.79057828e-08
6956.7200	2.17371942e-08
6956.7300	4.20017094e-09
6956.7400	-1.35669919e-08
6956.7500	-3.16584417e-08
6956.7600	-4.23379568e-08
6956.7700	-4.63996844e-08
6956.7800	-3.75815147e-08
6956.7900	-2.15657688e-08
6956.8000	3.67349697e-09
6956.8100	3.19103997e-08
6956.8200	4.81350016e-08
6956.8300	6.25316516e-08
6956.8400	4.16601539e-08
6956.8500	1.84414941e-08
6956.8600	-2.07989511e-08
6956.8700	-5.35739153e-08
6956.8800	-6.16625617e-08
6956.8900	-5.46851521e-08
6956.9000	-1.58032162e-08
6956.9100	2.28648242e-08
6956.9200	6.12538709e-08
6956.9300	7.17887903e-08
6956.9400	5.92720580e-08
6956.9500	2.53846053e-08
6956.9600	-1.94934824e-08
6956.9700	-4.15653039e-08
6956.9800	-5.69621370e-08
6956.9900	-3.29127850e-08
6957.0000	-3.82777441e-09
6957.0100	1.82082393e-08
6957.0200	3.53089740e-08
6957.0300	1.37501890e-08
6957.0400	-9.46446416e-09
6957.0500	-3.83366532e-08
6957.0600	-5.15983899e-08
6957.0700	-3.45065276e-08
6957.0800	-3.23353187e-09
6957.0900	4.51749702e-08
6957.1000	7.40293204e-08
6957.1100	8.78921804e-08
6957.1200	6.37342276e-08
6957.1300	2.16220377e-08
6957.1400	-2.09244416e-08
6957.1500	-6.35846631e-08
6957.1600	-5.84183334e-08
6957.1700	-4.77022103e-08
6957.1800	-7.45669591e-09
6957.1900	2.86716986e-08
6957.2000	3.77448355e-08
6957.2100	3.68341189e-08
6957.2200	5.20392406e-09
6957.2300	-2.23925996e-08
6957.2400	-4.27709885e-08
6957.2500	-4.27920227e-08
6957.2600	-2.00128591e-08
6957.2700	6.50268528e-09
6957.2800	3.56698500e-08
6957.2900	3.53789709e-08
6957.3000	2.23495042e-08
6957.3100	-1.23806982e-08
6957.3200	-5.21575692e-08
6957.3300	-6.22800688e-08
6957.3400	-6.82301597e-08
6957.3500	-2.95134839e-08
6957.3600	8.14901864e-09
6957.3700	3.98818168e-08
6957.3800	5.83632904e-08
6957.3900	3.99304415e-08
6957.4000	1.41374545e-08
6957.4100	-2.37997382e-08
6957.4200	-4.26518477e-08
6957.4300	-4.16848667e-08
6957.4400	-1.75731081e-08
6957.4500	2.17273834e-08
6957.4600	4.76117731e-08
6957.4700	6.82003442e-08
6957.4800	5.03924351e-08
6957.4900	2.47307244e-08
6957.5000	-6.64471290e-09
6957.5100	-3.62694958e-08
6957.5200	-3.10033081e-08
6957.5300	-2.26463770e-08
6957.5400	8.20809294e-10
6957.5500	1.65312187e-08
6957.5600	1.25911685e-08
6957.5700	-6.94491101e-10
6957.5800	-2.82210538e-08
6957.5900	-4.30571114e-08
6957.6000	-4.56727036e-08
6957.6100	-2.37828593e-08
6957.6200	1.29587375e-08
6957.6300	4.38866639e-08
6957.6400	7.27276365e-08
6957.6500	6.11282782e-08
6957.6600	4.23395519e-08
6957.6700	4.41753584e-09
6957.6800	-3.17234287e-08
6957.6900	-3.68553299e-08
6957.7000	-3.55804090e-08
6957.7100	-6.75623077e-09
6957.7200	1.77100787e-08
6957.7300	3.20988374e-08
6957.7400	3.18461988e-08
6957.7500	1.09625369e-08
6957.7600	-9.92647257e-09
6957.7700	-3.08202567e-08
6957.7800	-3.11264608e-08
6957.7900	-1.99278623e-08
6957.8000	-4.06181082e-11
6957.8100	2.26704293e-08
6957.8200	2.33553224e-08
6957.8300	2.06884219e-08
6957.8400	-9.08585880e-10
6957.8500	-2.12794894e-08
6957.8600	-2.63851624e-08
6957.8700	-2.66657799e-08
6957.8800	-8.52350660e-09
6957.8900	6.94117947e-09
6957.9000	1.67356922e-08
6957.9100	1.56402690e-08
6957.9200	3.40606659e-10
6957.9300	-1.62655847e-08
6957.9400	-3.39530395e-08
6957.9500	-3.85895008e-08
6957.9600	-3.65140355e-08
6957.9700	-2.73987787e-08
6957.9800	-1.62231002e-08
6957.9900	-1.11429573e-08
6958.0000	-6.84096322e-09
6958.0100	3.24861883e-10
6958.0200	8.98363137e-09
6958.0300	2.93370816e-08
6958.0400	4.76152085e-08
6958.0500	5.88026653e-08
6958.0600	5.82682209e-08
6958.0700	3.49412350e-08
6958.0800	5.91064823e-09
6958.0900	-3.00117777e-08
6958.1000	-4.68408675e-08
6958.1100	-4.90317586e-08
6958.1200	-2.89633163e-08
6958.1300	1.61645706e-09
6958.1400	1.84586268e-08
6958.1500	3.17028623e-08
6958.1600	1.25462050e-08
6958.1700	-9.79126971e-09
6958.1800	-2.20275381e-08
6958.1900	-2.84216775e-08
6958.2000	3.57517197e-09
6958.2100	3.61211032e-08
6958.2200	7.03565131e-08
6958.2300	8.49413729e-08
6958.2400	6.43621568e-08
6958.2500	2.79475044e-08
6958.2600	-2.62028061e-08
6958.2700	-5.84090571e-08
6958.2800	-7.50421325e-08
6958.2900	-5.73217006e-08
6958.3000	-2.47457285e-08
6958.3100	-1.80038648e-09
6958.3200	1.89052805e-08
6958.3300	7.33226292e-10
6958.3400	-2.03676529e-08
6958.3500	-3.52250131e-08
6958.3600	-4.31098540e-08
6958.3700	-1.17744071e-08
6958.3800	2.04775315e-08
6958.3900	5.52825486e-08
6958.4000	7.00374957e-08
6958.4100	5.17098885e-08
6958.4200	2.07593521e-08
6958.4300	-2.32995880e-08
6958.4400	-4.03340611e-08
6958.4500	-3.96337599e-08
6958.4600	-9.38642819e-09
6958.4700	3.25241802e-08
6958.4800	4.61814040e-08
6958.4900	5.40595442e-08
6958.5000	7.91565592e-09
6958.5100	-4.06467146e-08
6958.5200	-7.54956443e-08
6958.5300	-9.85884612e-08
6958.5400	-6.42071258e-08
6958.5500	-2.44564297e-08
6958.5600	2.88966176e-08
6958.5700	5.94563153e-08
6958.5800	5.52833529e-08
6958.5900	2.99742856e-08
6958.6000	-1.56880325e-08
6958.6100	-3.82892989e-08
6958.6200	-4.69141960e-08
6958.6300	-1.73897673e-08
6958.6400	2.58292607e-08
6958.6500	5.48538976e-08
6958.6600	8.13550957e-08
6958.6700	5.31227216e-08
6958.6800	2.20766495e-08
6958.6900	-1.71439063e-08
6958.7000	-4.77683867e-08
6958.7100	-4.14298479e-08
6958.7200	-2.83121753e-08
6958.7300	4.82211689e-10
6958.7400	1.59471653e-08
6958.7500	1.26297689e-08
6958.7600	-4.76927411e-09
6958.7700	-3.47411940e-08
6958.7800	-4.83267732e-08
6958.7900	-5.27552970e-08
6958.8000	-3.01840691e-08
6958.8100	1.16205745e-09
6958.8200	2.30980100e-08
6958.8300	4.36019849e-08
6958.8400	2.91846103e-08
6958.8500	1.40392824e-08
6958.8600	-1.64752729e-09
6958.8700	-1.09900781e-08
6958.8800	3.89084092e-09
6958.8900	1.97603771e-08
6958.9000	3.77234514e-08
6958.9100	4.00856091e-08
6958.9200	2.20987811e-08
6958.9300	-5.04452448e-09
6958.9400	-3.97655912e-08
6958.9500	-5.17206441e-08
6958.9600	-5.19674838e-08
6958.9700	-2.46115799e-08
6958.9800	1.08231559e-08
6958.9900	3.19602288e-08
6959.0000	5.12720594e-08
6959.0100	3.22787289e-08
6959.0200	1.35401124e-08
6959.0300	-3.20325328e-09
6959.0400	-1.22763486e-08
6959.0500	4.85724827e-09
6959.0600	2.18459503e-08
6959.0700	3.85529130e-08
6959.0800	3.56508216e-08
6959.0900	9.05449800e-09
6959.1000	-2.54587440e-08
6959.1100	-6.60416128e-08
6959.1200	-7.18781102e-08
6959.1300	-6.13066318e-08
6959.1400	-1.51605012e-08
6959.1500	4.03027755e-08
6959.1600	6.26600212e-08
6959.1700	8.02181102e-08
6959.1800	2.75451239e-08
6959.1900	-2.47860807e-08
6959.2000	-7.48712997e-08
6959.2100	-1.05002097e-07
6959.2200	-7.37348175e-08
6959.2300	-2.70223328e-08
6959.2400	4.73288883e-08
6959.2500	9.24657677e-08
6959.2600	1.04882642e-07
6959.2700	7.04855388e-08
6959.2800	2.86567348e-09
6959.2900	-5.39544118e-08
6959.3000	-1.06104332e-07
6959.3100	-9.01229831e-08
6959.3200	-5.82971986e-08
6959.3300	1.58461455e-09
6959.3400	6.16238916e-08
6959.3500	6.72771671e-08
6959.3600	6.56695684e-08
6959.3700	2.32196914e-08
6959.3800	-1.17809782e-08
6959.3900	-2.60303310e-08
6959.4000	-2.33680249e-08
6959.4100	7.19846645e-09
6959.4200	2.85059767e-08
6959.4300	4.01984079e-08
6959.4400	2.16059816e-08
6959.4500	-1.68608463e-08
6959.4600	-4.92728340e-08
6959.4700	-7.92947583e-08
6959.4800	-5.61913508e-08
6959.4900	-2.22214318e-08
6959.5000	3.31783943e-08
6959.5100	8.65848538e-08
6959.5200	8.53392503e-08
6959.5300	7.44029077e-08
6959.5400	1.60897650e-08
6959.5500	-3.56448715e-08
6959.5600	-7.07139951e-08
6959.5700	-8.00640256e-08
6959.5800	-5.02231286e-08
6959.5900	-1.25984977e-08
6959.6000	3.25215676e-08
6959.6100	5.10165205e-08
6959.6200	5.33750715e-08
6959.6300	3.47698111e-08
6959.6400	8.63909673e-09
6959.6500	-1.01437090e-09
6959.6600	-7.73856019e-09
6959.6700	5.94494047e-09
6959.6800	1.93488364e-08
6959.6900	1.95240804e-08
6959.7000	1.62388520e-08
6959.7100	-1.92636563e-09
6959.7200	-1.56049121e-08
6959.7300	-1.89080530e-08
6959.7400	-1.29437973e-08
6959.7500	6.07903944e-09
6959.7600	1.83057320e-08
6959.7700	2.44644493e-08
6959.7800	1.23832115e-08
6959.7900	-9.89092312e-09
6959.8000	-2.58197863e-08
6959.8100	-3.96864410e-08
6959.8200	-2.14573587e-08
6959.8300	1.65583903e-09
6959.8400	2.65443519e-08
6959.8500	4.71514718e-08
6959.8600	2.63296880e-08
6959.8700	8.40271751e-10
6959.8800	-4.24709670e-08
6959.8900	-7.13269818e-08
6959.9000	-6.95719956e-08
6959.9100	-4.61987784e-08
6959.9200	5.37208117e-09
6959.9300	4.31711243e-08
6959.9400	6.95728223e-08
6959.9500	5.19747191e-08
6959.9600	1.17481907e-08
6959.9700	-3.12310886e-08
6959.9800	-7.50160492e-08
6959.9900	-5.54498004e-08
6960.0000	-2.77961825e-08
6960.0100	3.63971972e-08
6960.0200	9.33045869e-08
6960.0300	9.31386364e-08
6960.0400	7.57226221e-08
6960.0500	-6.30962926e-10
6960.0600	-6.66960118e-08
6960.0700	-1.12755613e-07
6960.0800	-1.12689720e-07
6960.0900	-5.68889541e-08
6960.1000	1.43805558e-08
6960.1100	9.75094151e-08
6960.1200	1.19228157e-07
6960.1300	1.11947735e-07
6960.1400	4.03762067e-08
6960.1500	-4.80334234e-08
6960.1600	-9.87907112e-08
6960.1700	-1.43722864e-07
6960.1800	-8.96994645e-08
6960.1900	-3.34303541e-08
6960.2000	3.75962307e-08
6960.2100	8.85860215e-08
6960.2200	7.79242840e-08
6960.2300	4.75216694e-08
6960.2400	-1.82066580e-08
6960.2500	-6.18174388e-08
6960.2600	-8.06566110e-08
6960.2700	-5.79791717e-08
6960.2800	-5.83838367e-09
6960.2900	3.94773876e-08
6960.3000	8.18418065e-08
6960.3100	6.83043355e-08
6960.3200	4.17664621e-08
6960.3300	-7.00154685e-09
6960.3400	-5.57507029e-08
6960.3500	-5.77449871e-08
6960.3600	-5.34058255e-08
6960.3700	-1.34411527e-08
6960.3800	2.05398720e-08
6960.3900	3.78522005e-08
6960.4000	3.93338409e-08
6960.4100	1.46948946e-08
6960.4200	-6.63772067e-09
6960.4300	-2.45368443e-08
6960.4400	-1.83796004e-08
6960.4500	3.56460568e-09
6960.4600	2.89638786e-08
6960.4700	5.57269908e-08
6960.4800	4.88376913e-08
6960.4900	3.50649653e-08
6960.5000	-7.57590768e-10
6960.5100	-3.61903393e-08
6960.5200	-4.30768800e-08
6960.5300	-4.35033039e-08
6960.5400	-1.23470327e-08
6960.5500	1.56859371e-08
6960.5600	3.58065605e-08
6960.5700	3.94630962e-08
6960.5800	1.80315442e-08
6960.5900	-7.48214634e-09
6960.6000	-3.69267782e-08
6960.6100	-4.31025245e-08
6960.6200	-3.51759422e-08
6960.6300	-8.34374764e-09
6960.6400	2.52750617e-08
6960.6500	3.74481529e-08
6960.6600	4.58086850e-08
6960.6700	1.59224260e-08
6960.6800	-1.52297969e-08
6960.6900	-4.35168583e-08
6960.7000	-6.39392874e-08
6960.7100	-5.05438939e-08
6960.7200	-2.98579242e-08
6960.7300	7.68746824e-09
6960.7400	3.65586893e-08
6960.7500	5.32072365e-08
6960.7600	5.23808868e-08
6960.7700	3.59519779e-08
6960.7800	1.59920407e-08
6960.7900	-5.94111466e-09
6960.8000	-1.46899998e-08
6960.8100	-1.91540074e-08
6960.8200	-1.36882501e-08
6960.8300	-6.71144741e-09
6960.8400	-1.51669489e-09
6960.8500	3.56118645e-09
6960.8600	7.84609462e-09
6960.8700	1.25428614e-08
6960.8800	1.88121750e-08
6960.8900	2.22502209e-08
6960.9000	1.96926532e-08
6960.9100	9.37754019e-09
6960.9200	-1.10560923e-08
6960.9300	-3.27533078e-08
6960.9400	-5.54962453e-08
6960.9500	-6.14119239e-08
6960.9600	-5.86736005e-08
6960.9700	-3.36319542e-08
6960.9800	-2.06252242e-09
6960.9900	2.83915833e-08
6961.0000	5.87032942e-08
6961.0100	5.83176156e-08
6961.0200	5.50014651e-08
6961.0300	2.87300516e-08
6961.0400	3.69172401e-09
6961.0500	-1.71335705e-08
6961.0600	-2.87011336e-08
6961.0700	-2.22675874e-08
6961.0800	-7.83739011e-09
6961.0900	1.62554101e-08
6961.1000	3.39701592e-08
6961.1100	4.67950778e-08
6961.1200	3.99458572e-08
6961.1300	2.38060896e-08
6961.1400	-4.54896505e-09
6961.1500	-3.61032530e-08
6961.1600	-5.10653669e-08
6961.1700	-6.36311633e-08
6961.1800	-4.14630837e-08
6961.1900	-1.78370602e-08
6961.2000	1.53697004e-08
6961.2100	4.11246818e-08
6961.2200	4.39511661e-08
6961.2300	3.41600256e-08
6961.2400	1.79002062e-09
6961.2500	-2.64527625e-08
6961.2600	-5.00730652e-08
6961.2700	-4.77966286e-08
6961.2800	-2.71418941e-08
6961.2900	5.71644269e-09
6961.3000	4.38520018e-08
6961.3100	5.02289523e-08
6961.3200	4.92202010e-08
6961.3300	8.15518291e-09
6961.3400	-3.55455767e-08
6961.3500	-6.30760349e-08
6961.3600	-8.20449406e-08
6961.3700	-5.28552788e-08
6961.3800	-1.91728492e-08
6961.3900	2.70251194e-08
6961.4000	5.64697243e-08
6961.4100	5.82713309e-08
6961.4200	4.16928525e-08
6961.4300	6.02739639e-09
6961.4400	-1.66604072e-08
6961.4500	-3.08316420e-08
6961.4600	-1.87292496e-08
6961.4700	3.74428899e-09
6961.4800	1.55130037e-08
6961.4900	2.50921021e-08
6961.5000	-2.22415850e-09
6961.5100	-3.13062956e-08
6961.5200	-5.29247146e-08
6961.5300	-6.58119846e-08
6961.5400	-3.60137702e-08
6961.5500	-2.82499352e-09
6961.5600	3.89531893e-08
6961.5700	5.94011029e-08
6961.5800	4.73458089e-08
6961.5900	1.63804926e-08
6961.6000	-3.27944425e-08
6961.6100	-5.54356540e-08
6961.6200	-6.19958508e-08
6961.6300	-2.48166909e-08
6961.6400	2.80637409e-08
6961.6500	6.63883805e-08
6961.6600	1.02125332e-07
6961.6700	7.27079090e-08
6961.6800	3.97323235e-08
6961.6900	-5.53139860e-09
6961.7000	-4.02451178e-08
6961.7100	-2.95939549e-08
6961.7200	-1.05959046e-08
6961.7300	2.77042824e-08
6961.7400	4.61275831e-08
6961.7500	3.65425950e-08
6961.7600	5.21346976e-09
6961.7700	-4.55300293e-08
6961.7800	-7.01671341e-08
6961.7900	-8.02153995e-08
6961.8000	-4.30578134e-08
6961.8100	9.44163793e-09
6961.8200	4.74863632e-08
6961.8300	8.33314648e-08
6961.8400	4.72742200e-08
6961.8500	8.21726961e-09
6961.8600	-4.63628105e-08
6961.8700	-8.75603879e-08
6961.8800	-7.76612742e-08
6961.8900	-5.24345094e-08
6961.9000	5.25074511e-09
6961.9100	4.79030467e-08
6961.9200	7.09471842e-08
6961.9300	6.36077408e-08
6961.9400	3.11233099e-08
6961.9500	1.84015662e-09
6961.9600	-2.57966284e-08
6961.9700	-2.04752854e-08
6961.9800	-5.50768524e-09
6961.9900	1.46399448e-08
6962.0000	3.54488373e-08
6962.0100	2.24526834e-08
6962.0200	8.09510615e-09
6962.0300	-1.69269070e-08
6962.0400	-3.56144034e-08
6962.0500	-3.26590219e-08
6962.0600	-2.28222040e-08
6962.0700	3.95158273e-10
6962.0800	1.65503470e-08
6962.0900	2.41720912e-08
6962.1000	2.06607949e-08
6962.1100	8.61418291e-09
6962.1200	3.63925956e-10
6962.1300	-6.09361140e-09
6962.1400	-3.73266282e-09
6962.1500	9.37883025e-10
6962.1600	-1.66127113e-09
6962.1700	-5.20646289e-09
6962.1800	-1.85680378e-08
6962.1900	-3.00950864e-08
6962.2000	-2.95667229e-08
6962.2100	-2.35691637e-08
6962.2200	-7.43350184e-10
6962.2300	2.05619572e-08
6962.2400	3.91463640e-08
6962.2500	4.39477237e-08
6962.2600	3.33120981e-08
6962.2700	1.22974239e-08
6962.2800	-1.60830133e-08
6962.2900	-3.52363733e-08
6962.3000	-5.03996542e-08
6962.3100	-4.46835306e-08
6962.3200	-3.41117454e-08
6962.3300	-1.23236498e-08
6962.3400	1.00955968e-08
6962.3500	2.52611895e-08
6962.3600	3.78475224e-08
6962.3700	3.59255692e-08
6962.3800	3.06245526e-08
6962.3900	1.59104524e-08
6962.4000	2.06113687e-09
6962.4100	-1.03612867e-08
6962.4200	-1.53630620e-08
6962.4300	-1.26587931e-08
6962.4400	-4.38114516e-09
6962.4500	7.55402599e-09
6962.4600	1.18739322e-08
6962.4700	1.31878193e-08
6962.4800	4.90542751e-10
6962.4900	-1.50726447e-08
6962.5000	-2.86580773e-08
6962.5100	-4.09716948e-08
6962.5200	-3.40662916e-08
6962.5300	-2.52159282e-08
6962.5400	-6.85690069e-09
6962.5500	8.43376196e-09
6962.5600	1.59512505e-08
6962.5700	1.78273460e-08
6962.5800	1.11070490e-08
6962.5900	5.58480754e-09
6962.6000	1.21624712e-09
6962.6100	3.70137478e-09
6962.6200	1.03402450e-08
6962.6300	1.74612493e-08
6962.6400	2.47553270e-08
6962.6500	2.33717590e-08
6962.6600	2.04455037e-08
6962.6700	1.00433597e-08
6962.6800	-6.83079900e-10
6962.6900	-1.17908240e-08
6962.7000	-2.21894775e-08
6962.7100	-2.95390505e-08
6962.7200	-3.39729914e-08
6962.7300	-3.16645475e-08
6962.7400	-2.30997557e-08
6962.7500	-5.71921728e-09
6962.7600	1.41291040e-08
6962.7700	3.61807988e-08
6962.7800	4.55700847e-08
6962.7900	4.78833321e-08
6962.8000	2.93470227e-08
6962.8100	4.03462352e-09
6962.8200	-2.25700960e-08
6962.8300	-4.93714721e-08
6962.8400	-4.75369299e-08
6962.8500	-4.28318172e-08
6962.8600	-1.58558471e-08
6962.8700	9.63585450e-09
6962.8800	2.94603645e-08
6962.8900	4.22447501e-08
6962.9000	4.01206671e-08
6962.9100	3.52428211e-08
6962.9200	2.67731167e-08
6962.9300	2.15156197e-08
6962.9400	1.89164966e-08
6962.9500	1.19471028e-08
6962.9600	2.73014562e-09
6962.9700	-1.80700291e-08
6962.9800	-4.22604053e-08
6962.9900	-5.77560958e-08
6963.0000	-7.21418144e-08
6963.0100	-4.80546685e-08
6963.0200	-2.17273077e-08
6963.0300	2.21483258e-08
6963.0400	5.83224604e-08
6963.0500	6.81832077e-08
6963.0600	6.10360376e-08
6963.0700	2.08179826e-08
6963.0800	-1.89630751e-08
6963.0900	-5.82160952e-08
6963.1000	-6.81040277e-08
6963.1100	-5.54787670e-08
6963.1200	-2.25645396e-08
6963.1300	1.99305693e-08
6963.1400	3.60333666e-08
6963.1500	4.52239104e-08
6963.1600	1.53372085e-08
6963.1700	-1.83312546e-08
6963.1800	-3.69843457e-08
6963.1900	-4.89386773e-08
6963.2000	-1.68727595e-08
6963.2100	1.64226734e-08
6963.2200	5.35012205e-08
6963.2300	7.17723574e-08
6963.2400	5.63881933e-08
6963.2500	2.65911418e-08
6963.2600	-1.93483149e-08
6963.2700	-4.34342428e-08
6963.2800	-5.20112432e-08
6963.2900	-3.04731930e-08
6963.3000	4.08755437e-09
6963.3100	2.16077439e-08
6963.3200	3.51650246e-08
6963.3300	6.24124415e-09
6963.3400	-2.56096556e-08
6963.3500	-4.36728649e-08
6963.3600	-5.29388623e-08
6963.3700	-1.27207138e-08
6963.3800	2.77343925e-08
6963.3900	6.88495942e-08
6963.4000	8.22350653e-08
6963.4100	4.98665671e-08
6963.4200	-6.34261603e-11
6963.4300	-6.82303244e-08
6963.4400	-9.44118355e-08
6963.4500	-9.30404876e-08
6963.4600	-3.65645809e-08
6963.4700	4.16630776e-08
6963.4800	8.89800482e-08
6963.4900	1.29974398e-07
6963.5000	7.57215847e-08
6963.5100	1.51068896e-08
6963.5200	-5.62927091e-08
6963.5300	-1.11405672e-07
6963.5400	-8.68953311e-08
6963.5500	-4.70726272e-08
6963.5600	3.15413121e-08
6963.5700	8.19998513e-08
6963.5800	8.95550032e-08
6963.5900	5.47679331e-08
6963.6000	-2.07930561e-08
6963.6100	-7.48921584e-08
6963.6200	-1.15984081e-07
6963.6300	-8.72866291e-08
6963.6400	-3.35366383e-08
6963.6500	2.62937841e-08
6963.6600	8.72051684e-08
6963.6700	6.77507713e-08
6963.6800	4.24781181e-08
6963.6900	-1.54613455e-08
6963.7000	-6.10346865e-08
6963.7100	-5.34338548e-08
6963.7200	-2.96313511e-08
6963.7300	3.16374400e-08
6963.7400	7.35686379e-08
6963.7500	8.82514593e-08
6963.7600	6.61710590e-08
6963.7700	1.12664125e-08
6963.7800	-3.22048024e-08
6963.7900	-6.92867589e-08
6963.8000	-5.34325953e-08
6963.8100	-2.03742340e-08
6963.8200	1.95096364e-08
6963.8300	6.04321672e-08
6963.8400	4.34179677e-08
6963.8500	2.31556805e-08
6963.8600	-1.75923876e-08
6963.8700	-4.84479917e-08
6963.8800	-4.15324720e-08
6963.8900	-2.43546867e-08
6963.9000	1.45549108e-08
6963.9100	3.72699225e-08
6963.9200	3.88615999e-08
6963.9300	1.92549069e-08
6963.9400	-1.78952334e-08
6963.9500	-3.64652858e-08
6963.9600	-4.54798832e-08
6963.9700	-1.94123211e-08
6963.9800	1.69231641e-08
6963.9900	3.68100061e-08
6964.0000	5.45970066e-08
6964.0100	1.82263734e-08
6964.0200	-1.79015411e-08
6964.0300	-5.21281681e-08
6964.0400	-7.29076617e-08
6964.0500	-4.77428998e-08
6964.0600	-1.45458025e-08
6964.0700	3.42696938e-08
6964.0800	6.16776713e-08
6964.0900	6.32182770e-08
6964.1000	4.08506274e-08
6964.1100	1.53348565e-10
6964.1200	-2.50536821e-08
6964.1300	-4.29458883e-08
6964.1400	-2.86100264e-08
6964.1500	-5.83350301e-09
6964.1600	9.91396726e-09
6964.1700	2.42940170e-08
6964.1800	5.64283134e-09
6964.1900	-1.27194744e-08
6964.2000	-2.91834342e-08
6964.2100	-3.80018480e-08
6964.2200	-2.32955615e-08
6964.2300	-6.65868446e-09
6964.2400	1.34329268e-08
6964.2500	2.29657202e-08
6964.2600	2.06726586e-08
6964.2700	1.71624172e-08
6964.2800	1.27883722e-08
6964.2900	2.31405974e-08
6964.3000	3.98609259e-08
6964.3100	5.10479417e-08
6964.3200	6.09481443e-08
6964.3300	3.26683667e-08
